0.0 0.3419702935952936 0.3407927942972061 0.33876301135225323 0.5069886002886004 0.33929879173114486 0.3072143030172445 0.5370924242424246 0.58407602952603 0.3232339248213089 0.49336103896103906 0.33130750820387067 0.5258605172605174 0.3420997308247311 0.3451609940712883 0.32813053400847547 0.3358780405939615 0.5388791486291491 0.5261049228549232 0.3033651549430964 0.3080180636357107 0.5102137085137088 0.34961055284584724 0.34959067762303087 0.5511288711288715 
0.3419702935952936 0.0 0.32757991452991425 0.3110258741258741 0.48987445887445846 0.3260650849150848 0.3479925362219479 0.49626096681096676 0.531652292152292 0.3488628469569646 0.46131760461760407 0.3324336436439376 0.4783533966033962 0.34913346881876284 0.33121182706182684 0.33923244255744245 0.33306059504650815 0.486413614163614 0.4752729437229436 0.3335946215549157 0.35020268065268034 0.47796024531024517 0.3311598873348872 0.325509679158131 0.480905561105561 
0.3407927942972061 0.32757991452991425 0.0 0.32463107939532093 0.5021931956931954 0.32994678377178366 0.3416470288053879 0.5043816294816296 0.5518231240981241 0.34193349428349423 0.48247181429681396 0.3454138410608998 0.5082082084582082 0.35194191592721 0.3085182833678188 0.31444536131223433 0.36152474282683256 0.5225769286269287 0.5104752747252748 0.3484540149393092 0.3234129032731972 0.4921892329892329 0.32565884621914026 0.3108804357407299 0.5262566378066378 
0.33876301135225323 0.3110258741258741 0.32463107939532093 0.0 0.5064199855699858 0.32847356809856826 0.3088904605198726 0.51200715950716 0.5556851370851374 0.3169520396270398 0.4794055278055279 0.33836825282560595 0.48543306693306715 0.3087471084471085 0.2936198801198802 0.3024285818928237 0.32681350757086064 0.5120970196470201 0.4822852092352097 0.32768284542255166 0.30983557553557567 0.5090139471639474 0.31180490294019725 0.33782113115642554 0.5167799422799427 
0.5069886002886004 0.48987445887445846 0.5021931956931954 0.5064199855699858 0.0 0.48087121767121754 0.5270850704850707 0.3194793484293484 0.36437148407148406 0.4991116716616717 0.330845199245199 0.49761749361749363 0.354049356199356 0.6133202186702188 0.4773397546897544 0.4960889499389501 0.5493967654120904 0.36364615107115117 0.3419455794205794 0.5099535353535355 0.4978989510489507 0.32814703466468165 0.5313455766455766 0.5048074647574647 0.33871162171162167 
0.33929879173114486 0.3260650849150848 0.32994678377178366 0.32847356809856826 0.48087121767121754 0.0 0.3272284991152639 0.49626240981241004 0.5488994782994785 0.32037219838984554 0.49630708735708723 0.3457785975462447 0.5038288378288376 0.32666130209659633 0.3149395615822086 0.31017465589965604 0.3354316317067864 0.504588555888556 0.5045527639027642 0.32163874388425484 0.32689836993072274 0.505020634920635 0.330230513930514 0.3288398679751621 0.5327257936507936 
0.3072143030172445 0.3479925362219479 0.3416470288053879 0.3088904605198726 0.5270850704850707 0.3272284991152639 0.0 0.5450127483627488 0.599867332667333 0.31436481720893505 0.5126195471195472 0.3422319963852574 0.5533962981462983 0.3377647768897771 0.32901843989343993 0.30416715065979794 0.3236501394030807 0.5368070845820851 0.523397871572872 0.3194818122280199 0.3071237501232857 0.5424107503607506 0.34543974228386015 0.3383774232303646 0.5782026196026201 
0.5370924242424246 0.49626096681096676 0.5043816294816296 0.51200715950716 0.3194793484293484 0.49626240981241004 0.5450127483627488 0.0 0.34525862976892413 0.5385860195360199 0.33753728493728496 0.5319325396825402 0.33573023643023653 0.6416437950937955 0.500169819069819 0.524335464535465 0.5579546332752218 0.3540338827838831 0.3267848857025329 0.5327177489177495 0.5243144633144632 0.34473280445045174 0.5617950937950941 0.5352582251082255 0.3399336940836944 
0.58407602952603 0.531652292152292 0.5518231240981241 0.5556851370851374 0.36437148407148406 0.5488994782994785 0.599867332667333 0.34525862976892413 0.0 0.5948261016761021 0.3547574092574092 0.5706415584415588 0.36721479076479074 0.7010239538239541 0.5471777777777778 0.5746569597069602 0.6231999611499612 0.3535837352190296 0.34384256462491775 0.5908902819402825 0.5651995948495947 0.34081298978798996 0.614493772893773 0.5575474580974583 0.36379900099900114 
0.3232339248213089 0.3488628469569646 0.34193349428349423 0.3169520396270398 0.4991116716616717 0.32037219838984554 0.31436481720893505 0.5385860195360199 0.5948261016761021 0.0 0.5169686480186481 0.312535696604737 0.5164652367240603 0.3196860116491696 0.324082537998637 0.33055088958169476 0.30634085394309873 0.5298911255411259 0.5296313519813524 0.32190045458497485 0.31731679039914334 0.5450382395382398 0.34644374859746385 0.36824462432991867 0.5578904401154403 
0.49336103896103906 0.46131760461760407 0.48247181429681396 0.4794055278055279 0.330845199245199 0.49630708735708723 0.5126195471195472 0.33753728493728496 0.3547574092574092 0.5169686480186481 0.0 0.4908704018204018 0.3502778249528248 0.5968524697524696 0.4663076756576754 0.47821909756909764 0.5393040756628992 0.3412743478227999 0.342916159983807 0.4885020868020868 0.471075957375957 0.333817587967588 0.5141497779997779 0.484807831057831 0.34126688866688865 
